DIA,DIA_SEMANA,MES,OBJECTID,PERIODO,RADICADO,X,Y,NUM_COMUNA,NUM_GRAVEDAD,NUM_DISENO,NUM_CLASE,NUM_BARRIO
21.0,1.0,8.0,741771.0,2019.0,1683721.0,-75.57619559685287,6.237373171784034,2.0,1.0,0.0,0.0,37.0
13.0,6.0,8.0,737427.0,2019.0,1682350.0,-75.58424901240339,6.262267231104501,1.0,1.0,0.0,0.0,132.0
25.0,0.0,4.0,709473.0,2019.0,1668344.0,-75.58419558981826,6.273784974111508,1.0,0.0,2.0,4.0,109.0
15.0,6.0,1.0,715051.0,2019.0,1656599.0,-75.55336475865374,6.291033245223312,16.0,1.0,0.0,0.0,135.0
28.0,0.0,3.0,710360.0,2019.0,1665189.0,-75.60961558749027,6.242168813701088,4.0,1.0,0.0,0.0,172.0
6.0,5.0,4.0,716948.0,2019.0,1666302.0,-75.55473552996858,6.245857677476122,8.0,0.0,1.0,0.0,70.0
11.0,2.0,2.0,715248.0,2019.0,1659909.0,-75.57492569358926,6.253040153139423,2.0,1.0,0.0,0.0,13.0
25.0,2.0,2.0,719765.0,2019.0,1661482.0,-75.57143283712675,6.204483385550617,3.0,1.0,0.0,0.0,158.0
22.0,3.0,2.0,716669.0,2019.0,1661426.0,-75.56846210592555,6.2526922687794055,2.0,0.0,0.0,4.0,3.0
16.0,6.0,7.0,741921.0,2019.0,1678302.0,-75.60273968599445,6.252973438023695,4.0,0.0,1.0,0.0,5.0
6.0,5.0,4.0,727191.0,2019.0,1666357.0,-75.57786444131878,6.23965187453507,7.0,1.0,0.0,0.0,45.0
23.0,6.0,7.0,739980.0,2019.0,1679808.0,-75.5693982108501,6.258443357318837,2.0,1.0,0.0,0.0,31.0
12.0,6.0,2.0,714586.0,2019.0,1659851.0,-75.543484654059,6.239541306340326,8.0,0.0,2.0,3.0,133.0
22.0,5.0,6.0,729293.0,2019.0,1675499.0,-75.5388486975777,6.249954997478426,8.0,0.0,0.0,1.0,259.0
16.0,5.0,2.0,726822.0,2019.0,1660636.0,-75.60281805575202,6.240998153058458,7.0,1.0,0.0,0.0,9.0
6.0,4.0,1.0,726892.0,2019.0,1655703.0,-75.58800540596673,6.278601222383196,1.0,0.0,2.0,3.0,1.0
2.0,6.0,4.0,725162.0,2019.0,1665850.0,-75.57722075551004,6.224187350452278,0.0,1.0,0.0,0.0,14.0
25.0,1.0,9.0,736838.0,2019.0,1688716.0,-75.56822456590673,6.248703885685514,2.0,1.0,0.0,0.0,3.0
21.0,0.0,3.0,709668.0,2019.0,1664390.0,-75.57895358678151,6.2118667722282686,0.0,0.0,0.0,4.0,0.0
27.0,3.0,9.0,730556.0,2019.0,1688786.0,-75.58143472017682,6.250106898717227,7.0,0.0,4.0,0.0,108.0
5.0,4.0,5.0,727224.0,2019.0,1669425.0,-75.56104891898408,6.252510463058583,2.0,0.0,0.0,1.0,33.0
30.0,3.0,8.0,741569.0,2019.0,1684919.0,-75.5862774113622,6.218842696108128,0.0,1.0,0.0,0.0,14.0
25.0,5.0,5.0,710229.0,2019.0,1672237.0,-75.61810106329456,6.280366458076163,13.0,1.0,0.0,0.0,149.0
30.0,6.0,7.0,739893.0,2019.0,1680312.0,-75.57732160357065,6.213904897025766,3.0,0.0,0.0,3.0,4.0
8.0,5.0,6.0,725245.0,2019.0,1673764.0,-75.57684016285906,6.2324695156278835,11.0,0.0,0.0,0.0,39.0
11.0,5.0,5.0,727792.0,2019.0,1670792.0,-75.57861060234926,6.244170644750597,2.0,1.0,0.0,0.0,86.0
10.0,2.0,6.0,727527.0,2019.0,1674191.0,-75.60279323016073,6.213541611044017,11.0,1.0,0.0,0.0,71.0
9.0,3.0,8.0,737579.0,2019.0,1681793.0,-75.57019083891272,6.234524071423587,2.0,0.0,2.0,2.0,19.0
7.0,0.0,2.0,713597.0,2019.0,1659323.0,-75.57857803049185,6.252732966216684,7.0,1.0,2.0,0.0,46.0
26.0,2.0,8.0,734039.0,2019.0,1684097.0,-75.60781450657427,6.241970434545388,4.0,1.0,0.0,0.0,172.0
19.0,2.0,8.0,738009.0,2019.0,1683160.0,-75.57673715991166,6.2076124713522685,3.0,0.0,0.0,0.0,100.0
20.0,0.0,6.0,729115.0,2019.0,1675321.0,-75.648145426748,6.174337281575006,9.0,0.0,2.0,1.0,15.0
12.0,0.0,9.0,739325.0,2019.0,1686571.0,-75.56557831130196,6.245279636536743,2.0,0.0,1.0,1.0,3.0
17.0,2.0,6.0,729148.0,2019.0,1674960.0,-75.57653230321294,6.2538876643000565,2.0,1.0,1.0,0.0,13.0
12.0,6.0,2.0,716184.0,2019.0,1659999.0,-75.56960087237765,6.250300784006826,2.0,0.0,1.0,1.0,3.0
23.0,5.0,3.0,716944.0,2019.0,1664888.0,-75.57242394008972,6.238146289821434,2.0,1.0,0.0,0.0,53.0
13.0,6.0,8.0,729693.0,2019.0,1682448.0,-75.58456265874929,6.2128902454230674,0.0,1.0,0.0,0.0,0.0
10.0,4.0,2.0,709907.0,2019.0,1659570.0,-75.55809062785093,6.25044558964401,2.0,0.0,0.0,3.0,141.0
11.0,2.0,3.0,725946.0,2019.0,1663149.0,-75.56381452316789,6.301392032137525,12.0,0.0,2.0,4.0,152.0
10.0,5.0,8.0,733511.0,2019.0,1681960.0,-75.59707080765881,6.231404154049955,11.0,0.0,1.0,1.0,17.0
12.0,3.0,7.0,730400.0,2019.0,1677803.0,-75.59017100121444,6.2604603328478845,7.0,0.0,0.0,3.0,121.0
22.0,3.0,3.0,713473.0,2019.0,1664499.0,-75.57362230894427,6.275445447155333,12.0,0.0,0.0,3.0,78.0
20.0,5.0,7.0,735366.0,2019.0,1679148.0,-75.55811133404666,6.311980370343995,12.0,1.0,1.0,0.0,24.0
9.0,1.0,1.0,726505.0,2019.0,1656080.0,-75.55798793235226,6.303455204461566,12.0,0.0,0.0,0.0,48.0
18.0,1.0,9.0,739662.0,2019.0,1688107.0,-75.57547336918681,6.240000980512661,2.0,1.0,3.0,0.0,69.0
23.0,6.0,7.0,740188.0,2019.0,1679288.0,-75.57159824440181,6.254449344183303,2.0,0.0,1.0,2.0,13.0
11.0,3.0,1.0,728973.0,2019.0,1656187.0,-75.59750156781391,6.26378049577698,4.0,0.0,0.0,3.0,202.0
4.0,2.0,2.0,717999.0,2019.0,1658798.0,-75.5915152215826,6.2473693028798625,7.0,0.0,2.0,4.0,180.0
30.0,6.0,7.0,734300.0,2019.0,1680225.0,-75.56584283566369,6.2455263505810725,2.0,0.0,0.0,4.0,3.0
13.0,1.0,3.0,713009.0,2019.0,1663599.0,-75.58203664433924,6.226767366367812,0.0,0.0,0.0,0.0,105.0
14.0,0.0,2.0,715063.0,2019.0,1660503.0,-75.57525396234848,6.246313855457983,2.0,1.0,0.0,0.0,86.0
25.0,2.0,2.0,729182.0,2019.0,1661590.0,-75.60023277413845,6.238886840113177,7.0,1.0,0.0,0.0,9.0
28.0,3.0,6.0,723528.0,2019.0,1676395.0,-75.57521097023786,6.246884400434222,2.0,1.0,3.0,0.0,86.0
23.0,3.0,8.0,736477.0,2019.0,1684108.0,-75.57116353136949,6.210894710139304,3.0,1.0,0.0,0.0,4.0
22.0,1.0,5.0,718257.0,2019.0,1671778.0,-75.57881678150129,6.241400729396192,7.0,1.0,10.0,0.0,45.0
11.0,4.0,8.0,731625.0,2019.0,1681887.0,-75.59977054883143,6.250616520598407,4.0,0.0,0.0,0.0,159.0
25.0,0.0,7.0,730695.0,2019.0,1679780.0,-75.56847360996902,6.243878894203372,2.0,1.0,0.0,0.0,53.0
15.0,4.0,9.0,734944.0,2019.0,1687257.0,-75.57336410801786,6.2762993238647775,12.0,1.0,0.0,0.0,78.0
16.0,6.0,4.0,712234.0,2019.0,1667625.0,-75.57336410801786,6.2762993238647775,12.0,0.0,0.0,1.0,78.0
29.0,3.0,3.0,726069.0,2019.0,1665278.0,-75.60926420004371,6.253419257749188,4.0,0.0,1.0,0.0,129.0
6.0,0.0,6.0,714183.0,2019.0,1673719.0,-75.54404881226293,6.2287765687134735,6.0,1.0,0.0,0.0,272.0
10.0,4.0,2.0,726482.0,2019.0,1659681.0,-75.60847896089197,6.238530028760956,7.0,0.0,0.0,0.0,23.0
26.0,2.0,8.0,732601.0,2019.0,1684194.0,-75.56622012674124,6.2530679107815255,2.0,0.0,0.0,4.0,33.0
1.0,3.0,2.0,727970.0,2019.0,1658576.0,-75.57258257495957,6.287162365957878,12.0,0.0,2.0,1.0,87.0
11.0,0.0,7.0,733409.0,2019.0,1677855.0,-75.59767571836716,6.258848003915952,7.0,1.0,0.0,0.0,57.0
6.0,1.0,3.0,712355.0,2019.0,1662798.0,-75.60012407268006,6.2426396373714015,7.0,1.0,3.0,0.0,9.0
12.0,6.0,3.0,727229.0,2019.0,1663249.0,-75.54232384414742,6.292290056622784,16.0,0.0,0.0,1.0,111.0
4.0,5.0,5.0,720819.0,2019.0,1669620.0,-75.56773734497546,6.232229890021813,2.0,1.0,1.0,0.0,19.0
17.0,5.0,8.0,739358.0,2019.0,1683222.0,-75.58611486367509,6.258539049857105,7.0,1.0,0.0,0.0,121.0
5.0,1.0,6.0,728993.0,2019.0,1673463.0,-75.56680390601738,6.246209717177867,2.0,1.0,0.0,0.0,3.0
21.0,4.0,7.0,738131.0,2019.0,1678935.0,-75.5747583881445,6.272919338682972,12.0,1.0,0.0,0.0,34.0
14.0,4.0,4.0,720006.0,2019.0,1668175.0,-75.59803148741808,6.2572504400309255,7.0,1.0,0.0,0.0,179.0
22.0,5.0,6.0,726606.0,2019.0,1675769.0,-75.56284407659987,6.247300811166433,2.0,1.0,0.0,0.0,3.0
10.0,1.0,7.0,740296.0,2019.0,1677494.0,-75.55589966825899,6.28932889445198,14.0,0.0,0.0,2.0,77.0
25.0,0.0,4.0,712589.0,2019.0,1668616.0,-75.56952714186555,6.2388988520628885,2.0,1.0,0.0,0.0,19.0
29.0,3.0,3.0,711104.0,2019.0,1665222.0,-75.55438697324921,6.246538056513432,8.0,0.0,1.0,0.0,70.0
30.0,5.0,3.0,714306.0,2019.0,1665429.0,-75.60694730098136,6.230509718244532,11.0,1.0,0.0,0.0,123.0
14.0,3.0,6.0,712603.0,2019.0,1674835.0,-75.54429007501916,6.2919505769205095,16.0,1.0,0.0,0.0,171.0
9.0,4.0,6.0,722845.0,2019.0,1674025.0,-75.59510795555157,6.270335522299216,7.0,1.0,0.0,0.0,10.0
12.0,0.0,9.0,731583.0,2019.0,1686690.0,-75.5695801923992,6.291693756543935,12.0,1.0,0.0,0.0,87.0
20.0,1.0,2.0,717386.0,2019.0,1661193.0,-75.56954716029672,6.244884819037492,2.0,1.0,0.0,0.0,53.0
31.0,3.0,5.0,717324.0,2019.0,1672758.0,-75.56407360324037,6.217529277393083,6.0,0.0,1.0,0.0,143.0
15.0,2.0,7.0,732301.0,2019.0,1678159.0,-75.58588717208845,6.248934733634341,7.0,0.0,2.0,4.0,108.0
23.0,0.0,5.0,718031.0,2019.0,1672029.0,-75.57712691265299,6.22893703536266,0.0,1.0,0.0,0.0,14.0
30.0,0.0,5.0,712822.0,2019.0,1672873.0,-75.56603092391055,6.201126969200544,3.0,1.0,2.0,0.0,158.0
13.0,1.0,2.0,710711.0,2019.0,1660121.0,-75.64341232849438,6.174702519122678,9.0,0.0,0.0,4.0,15.0
15.0,3.0,3.0,716442.0,2019.0,1663738.0,-75.57336410801786,6.2762993238647775,12.0,0.0,1.0,0.0,78.0
23.0,5.0,3.0,728050.0,2019.0,1664742.0,-75.57678116249393,6.220071957274562,3.0,1.0,0.0,0.0,38.0
15.0,6.0,1.0,709856.0,2019.0,1656712.0,-75.59623229528279,6.265278578765558,7.0,0.0,0.0,1.0,10.0
23.0,0.0,5.0,714605.0,2019.0,1671904.0,-75.57443537411329,6.231896398753481,2.0,1.0,0.0,0.0,37.0
19.0,0.0,9.0,732935.0,2019.0,1687623.0,-75.58142638472208,6.255099318357103,7.0,0.0,2.0,4.0,46.0
8.0,1.0,5.0,724445.0,2019.0,1670093.0,-75.57019083891272,6.234524071423587,2.0,1.0,0.0,0.0,19.0
20.0,2.0,5.0,726300.0,2019.0,1671434.0,-75.55497400536778,6.2905211352115735,14.0,0.0,0.0,4.0,77.0
11.0,5.0,5.0,716802.0,2019.0,1670368.0,-75.57297080591037,6.2927970146003975,12.0,1.0,0.0,0.0,87.0
13.0,0.0,6.0,717596.0,2019.0,1674844.0,-75.5596008478582,6.2560724865714255,8.0,1.0,1.0,0.0,94.0
9.0,3.0,8.0,740952.0,2019.0,1681814.0,-75.56551298936003,6.2418698421214165,2.0,0.0,2.0,3.0,113.0
4.0,6.0,6.0,713714.0,2019.0,1673307.0,-75.56478202892491,6.247028696929169,2.0,1.0,0.0,0.0,3.0
21.0,6.0,5.0,712559.0,2019.0,1671660.0,-75.5468221371098,6.226838484339813,6.0,0.0,2.0,3.0,272.0
25.0,3.0,1.0,726885.0,2019.0,1657887.0,-75.58002224363959,6.194920198701404,3.0,0.0,5.0,0.0,97.0
9.0,2.0,9.0,730365.0,2019.0,1686171.0,-75.5846625907697,6.239961751716268,7.0,0.0,1.0,3.0,45.0
12.0,3.0,7.0,736590.0,2019.0,1678226.0,-75.58538605376752,6.212121502814339,0.0,1.0,1.0,0.0,0.0
25.0,5.0,5.0,727410.0,2019.0,1672081.0,-75.57045178076191,6.2892193711237026,12.0,0.0,6.0,0.0,184.0
1.0,3.0,3.0,709852.0,2019.0,1662295.0,-75.57619559685287,6.237373171784034,2.0,1.0,0.0,0.0,37.0
19.0,5.0,1.0,726541.0,2019.0,1657049.0,-75.5967033087023,6.239001245874832,7.0,0.0,0.0,4.0,114.0
3.0,6.0,9.0,730983.0,2019.0,1685256.0,-75.57503658102446,6.250174592882353,2.0,1.0,0.0,0.0,12.0
7.0,4.0,7.0,735176.0,2019.0,1677064.0,-75.57599186891878,6.288312162759267,12.0,0.0,0.0,1.0,87.0
16.0,3.0,8.0,737574.0,2019.0,1682801.0,-75.55524011417914,6.249767781112442,2.0,0.0,1.0,0.0,141.0
19.0,5.0,1.0,719345.0,2019.0,1657043.0,-75.57995662048285,6.203043425514172,0.0,0.0,0.0,3.0,68.0
4.0,5.0,5.0,715386.0,2019.0,1669325.0,-75.61346572691541,6.259036274892464,18.0,0.0,2.0,3.0,194.0
27.0,1.0,2.0,717296.0,2019.0,1661934.0,-75.56578014114397,6.247567146644322,2.0,1.0,0.0,0.0,3.0
30.0,6.0,4.0,729124.0,2019.0,1668896.0,-75.56543287888219,6.264169249115982,10.0,0.0,2.0,2.0,90.0
24.0,5.0,8.0,731728.0,2019.0,1684234.0,-75.58668612462019,6.21280762246308,0.0,1.0,0.0,0.0,0.0
26.0,1.0,6.0,727340.0,2019.0,1675951.0,-75.64350201870803,6.1728081654034295,9.0,0.0,0.0,2.0,15.0
27.0,3.0,9.0,733742.0,2019.0,1689013.0,-75.57608351740595,6.251750687445519,2.0,1.0,0.0,0.0,26.0
4.0,4.0,8.0,736403.0,2019.0,1681104.0,-75.56451287701961,6.274592370055193,10.0,0.0,1.0,0.0,151.0
17.0,3.0,5.0,715515.0,2019.0,1671189.0,-75.57547336918681,6.240000980512661,2.0,1.0,3.0,0.0,69.0
18.0,1.0,9.0,737559.0,2019.0,1687486.0,-75.56680261686563,6.239508015932331,2.0,0.0,1.0,0.0,113.0
6.0,0.0,6.0,721334.0,2019.0,1673504.0,-75.56381452316789,6.301392032137525,12.0,0.0,0.0,0.0,152.0
16.0,0.0,5.0,719159.0,2019.0,1671018.0,-75.59526868475307,6.2500373047862245,7.0,1.0,2.0,0.0,179.0
19.0,6.0,2.0,719526.0,2019.0,1660947.0,-75.55700981946767,6.252188125428697,2.0,0.0,0.0,1.0,141.0
30.0,6.0,4.0,710551.0,2019.0,1668826.0,-75.56382218695774,6.309321791006258,12.0,1.0,0.0,0.0,152.0
27.0,2.0,5.0,717434.0,2019.0,1672326.0,-75.55090110718638,6.238905105857262,6.0,0.0,0.0,4.0,99.0
29.0,1.0,5.0,714661.0,2019.0,1672640.0,-75.6215003684123,6.223403631996216,19.0,1.0,0.0,0.0,263.0
26.0,0.0,9.0,738766.0,2019.0,1689005.0,-75.60268159365648,6.244144879653003,7.0,1.0,7.0,0.0,9.0
27.0,6.0,8.0,737518.0,2019.0,1684364.0,-75.57924561718714,6.207438289575957,0.0,1.0,0.0,0.0,0.0
21.0,6.0,5.0,721482.0,2019.0,1671563.0,-75.5572461908515,6.299647980634482,14.0,0.0,0.0,4.0,237.0
4.0,1.0,9.0,740562.0,2019.0,1685587.0,-75.57530112386046,6.241864496255263,2.0,2.0,0.0,1.0,69.0
28.0,5.0,9.0,734389.0,2019.0,1689374.0,-75.57413792846867,6.265374082308207,12.0,0.0,0.0,0.0,34.0
11.0,4.0,8.0,742105.0,2019.0,1682001.0,-75.54790664386368,6.294637172071005,16.0,0.0,2.0,1.0,111.0
6.0,4.0,1.0,728329.0,2019.0,1655766.0,-75.58611486367509,6.258539049857105,7.0,0.0,2.0,4.0,121.0
15.0,3.0,2.0,728944.0,2019.0,1660246.0,-75.57124498782291,6.261111090927263,2.0,0.0,1.0,0.0,50.0
18.0,5.0,5.0,729330.0,2019.0,1671425.0,-75.57060344119873,6.252554834766411,2.0,1.0,0.0,0.0,13.0
19.0,4.0,5.0,724231.0,2019.0,1671384.0,-75.59967077350416,6.250074641342497,7.0,0.0,1.0,1.0,51.0
21.0,0.0,2.0,709090.0,2019.0,1661147.0,-75.56627993464603,6.253084002665656,2.0,0.0,1.0,0.0,33.0
8.0,5.0,6.0,713185.0,2019.0,1673758.0,-75.5740303897323,6.237829667131718,2.0,0.0,0.0,0.0,37.0
17.0,4.0,2.0,712385.0,2019.0,1660618.0,-75.65449020297159,6.185808871492852,9.0,1.0,0.0,0.0,15.0
12.0,6.0,2.0,710423.0,2019.0,1659949.0,-75.57812302207867,6.2549218566974725,7.0,1.0,0.0,0.0,30.0
19.0,3.0,4.0,718195.0,2019.0,1667764.0,-75.57521097023786,6.246884400434222,2.0,1.0,3.0,0.0,86.0
28.0,4.0,7.0,735039.0,2019.0,1680387.0,-75.59663343662265,6.263845640107039,7.0,1.0,3.0,0.0,10.0
8.0,3.0,2.0,725642.0,2019.0,1659391.0,-75.56932862671547,6.2455552622613775,2.0,0.0,0.0,4.0,12.0
12.0,2.0,8.0,735049.0,2019.0,1682147.0,-75.58731188882993,6.282792957160914,1.0,0.0,2.0,0.0,120.0
13.0,5.0,7.0,732746.0,2019.0,1677896.0,-75.5652771464259,6.29672262974074,12.0,0.0,2.0,4.0,62.0
26.0,2.0,8.0,729951.0,2019.0,1684209.0,-75.56186526064822,6.238093538644753,6.0,0.0,2.0,1.0,216.0
6.0,0.0,6.0,717890.0,2019.0,1673570.0,-75.60532582926173,6.261732197096287,18.0,1.0,2.0,0.0,229.0
16.0,6.0,7.0,734046.0,2019.0,1678327.0,-75.56554760011106,6.249573227530974,2.0,1.0,1.0,0.0,3.0
26.0,2.0,8.0,735995.0,2019.0,1684238.0,-75.57611438223715,6.292446096405455,15.0,1.0,1.0,0.0,128.0
27.0,5.0,7.0,739761.0,2019.0,1679918.0,-75.57443139889763,6.231883651761104,2.0,1.0,0.0,0.0,37.0
22.0,5.0,6.0,716765.0,2019.0,1675715.0,-75.56631549389193,6.3060381102205225,12.0,1.0,1.0,0.0,79.0
26.0,2.0,8.0,733916.0,2019.0,1684156.0,-75.57248180115003,6.209645028486025,3.0,0.0,1.0,0.0,106.0
18.0,2.0,2.0,727205.0,2019.0,1660743.0,-75.56504964179011,6.299934618849987,12.0,2.0,0.0,0.0,195.0
13.0,1.0,2.0,725942.0,2019.0,1660133.0,-75.55919742666083,6.292347734426586,14.0,0.0,2.0,4.0,156.0
10.0,1.0,4.0,723658.0,2019.0,1666782.0,-75.5590151011167,6.300150563068397,12.0,0.0,0.0,3.0,48.0
26.0,5.0,1.0,721757.0,2019.0,1657812.0,-75.6499024582677,6.294449155944798,13.0,1.0,0.0,0.0,274.0
8.0,1.0,5.0,723624.0,2019.0,1669893.0,-75.55665806970718,6.266314760257244,10.0,1.0,0.0,0.0,82.0
2.0,5.0,2.0,713715.0,2019.0,1658609.0,-75.58419291148098,6.284468822201723,1.0,0.0,2.0,4.0,120.0
12.0,2.0,8.0,734472.0,2019.0,1682158.0,-75.58376787283005,6.225605606718483,0.0,0.0,1.0,0.0,105.0
26.0,3.0,4.0,719139.0,2019.0,1668843.0,-75.55855911089186,6.276248727373586,10.0,1.0,0.0,0.0,36.0
8.0,4.0,9.0,739734.0,2019.0,1686361.0,-75.5791934444203,6.292118304845686,15.0,1.0,0.0,0.0,128.0
26.0,5.0,1.0,723053.0,2019.0,1658125.0,-75.57521097023786,6.246884400434222,2.0,1.0,3.0,0.0,86.0
1.0,0.0,8.0,740121.0,2019.0,1680969.0,-75.5479062601647,6.2953236150327525,16.0,1.0,1.0,0.0,111.0
12.0,0.0,9.0,736006.0,2019.0,1686683.0,-75.55718341856141,6.285850774290067,10.0,0.0,2.0,3.0,173.0
19.0,2.0,8.0,739968.0,2019.0,1683339.0,-75.56606054912626,6.198968556653536,3.0,1.0,2.0,0.0,41.0
23.0,5.0,2.0,711333.0,2019.0,1661276.0,-75.56565671293255,6.295991164804004,12.0,0.0,0.0,0.0,62.0
13.0,2.0,5.0,724086.0,2019.0,1670822.0,-75.58000139842002,6.192517242071217,3.0,1.0,0.0,0.0,75.0
17.0,3.0,5.0,727447.0,2019.0,1671389.0,-75.5958731733667,6.266888617483549,7.0,1.0,1.0,0.0,10.0
21.0,6.0,5.0,714924.0,2019.0,1671739.0,-75.5553637693703,6.236160247015595,6.0,0.0,0.0,1.0,27.0
29.0,2.0,4.0,717033.0,2019.0,1668727.0,-75.57214268157645,6.282164709339389,12.0,0.0,2.0,1.0,95.0
8.0,4.0,9.0,737310.0,2019.0,1686144.0,-75.56830416356878,6.277274305291405,10.0,0.0,0.0,3.0,16.0
12.0,2.0,8.0,741487.0,2019.0,1682156.0,-75.60849097462848,6.238509325089326,7.0,0.0,0.0,3.0,23.0
9.0,4.0,6.0,713501.0,2019.0,1673810.0,-75.55335950960594,6.270892883504272,5.0,0.0,1.0,0.0,207.0
10.0,5.0,8.0,733174.0,2019.0,1682066.0,-75.57165656382908,6.265137892461119,12.0,1.0,0.0,0.0,34.0
6.0,2.0,5.0,718586.0,2019.0,1669769.0,-75.59663343662265,6.263845640107039,7.0,0.0,0.0,0.0,10.0
28.0,2.0,1.0,709366.0,2019.0,1658140.0,-75.55627454358476,6.266639216646747,10.0,0.0,1.0,3.0,82.0
14.0,2.0,1.0,724189.0,2019.0,1656558.0,-75.58310914329854,6.239453913978232,7.0,0.0,0.0,0.0,45.0
13.0,6.0,8.0,739319.0,2019.0,1682486.0,-75.6133265495268,6.2555962979859325,4.0,0.0,3.0,0.0,129.0
15.0,2.0,7.0,739177.0,2019.0,1678214.0,-75.57457795094321,6.2575206171350395,2.0,0.0,0.0,1.0,13.0
1.0,2.0,4.0,712568.0,2019.0,1665565.0,-75.5678383138783,6.274872254921602,10.0,0.0,0.0,3.0,16.0
26.0,0.0,9.0,739157.0,2019.0,1688721.0,-75.54907503836726,6.268662397892673,5.0,0.0,2.0,2.0,89.0
11.0,2.0,3.0,715560.0,2019.0,1663498.0,-75.57716787931267,6.2346551324042725,11.0,1.0,0.0,0.0,39.0
8.0,0.0,8.0,740241.0,2019.0,1681815.0,-75.58046807208446,6.2480480512464975,7.0,0.0,2.0,3.0,108.0
22.0,5.0,6.0,723570.0,2019.0,1675430.0,-75.57910299124251,6.251656141818434,7.0,0.0,2.0,3.0,46.0
3.0,6.0,9.0,733994.0,2019.0,1685288.0,-75.56915627804074,6.293144846165397,12.0,0.0,2.0,0.0,54.0
17.0,5.0,8.0,732594.0,2019.0,1682934.0,-75.60709030233281,6.252994533936636,4.0,0.0,1.0,0.0,43.0
24.0,6.0,9.0,734554.0,2019.0,1688421.0,-75.55779645827205,6.244499396694456,2.0,0.0,0.0,3.0,7.0
20.0,5.0,7.0,737848.0,2019.0,1678963.0,-75.54977438426573,6.279089426583682,5.0,0.0,2.0,3.0,6.0
7.0,6.0,5.0,719836.0,2019.0,1669775.0,-75.55169276571363,6.246383313566041,8.0,0.0,0.0,0.0,70.0
19.0,6.0,2.0,727566.0,2019.0,1660791.0,-75.5781682774817,6.251055698078046,2.0,0.0,0.0,0.0,26.0
18.0,1.0,9.0,738385.0,2019.0,1687665.0,-75.56922931838679,6.275771410568647,10.0,0.0,2.0,0.0,16.0
7.0,0.0,2.0,725153.0,2019.0,1659321.0,-75.58386706462298,6.245678794071759,7.0,0.0,1.0,0.0,84.0
12.0,5.0,1.0,726543.0,2019.0,1656525.0,-75.57498644929805,6.264761303618183,12.0,1.0,0.0,0.0,34.0
13.0,2.0,5.0,717616.0,2019.0,1671102.0,-75.5789620947889,6.209079323536098,0.0,1.0,0.0,0.0,0.0
17.0,2.0,6.0,714557.0,2019.0,1674988.0,-75.54498614136142,6.279984907227387,5.0,1.0,0.0,0.0,6.0
15.0,3.0,3.0,721360.0,2019.0,1663637.0,-75.59306577919011,6.25743714306488,7.0,1.0,7.0,0.0,57.0
5.0,0.0,9.0,732744.0,2019.0,1685531.0,-75.64347365047419,6.181965895868404,9.0,0.0,0.0,0.0,15.0
31.0,5.0,8.0,734911.0,2019.0,1685081.0,-75.62012773094894,6.223166013092022,19.0,1.0,0.0,0.0,263.0
9.0,6.0,7.0,729748.0,2019.0,1677557.0,-75.56477398663941,6.255156803713442,2.0,1.0,1.0,0.0,33.0
19.0,1.0,6.0,725000.0,2019.0,1675132.0,-75.59310361229923,6.268816924520165,7.0,0.0,2.0,3.0,10.0
3.0,6.0,9.0,741369.0,2019.0,1685394.0,-75.5582623735169,6.271780290063902,10.0,0.0,2.0,0.0,183.0
9.0,5.0,2.0,728405.0,2019.0,1659609.0,-75.5640467242536,6.248055241767763,2.0,1.0,1.0,0.0,3.0
16.0,3.0,8.0,731909.0,2019.0,1682876.0,-75.57568117495323,6.293690345486067,15.0,0.0,0.0,1.0,128.0
6.0,5.0,7.0,732541.0,2019.0,1677065.0,-75.56285786444322,6.256296441615647,2.0,0.0,2.0,4.0,103.0
22.0,4.0,9.0,732796.0,2019.0,1688001.0,-75.57825418895484,6.225875542863934,0.0,0.0,0.0,2.0,14.0
19.0,6.0,2.0,723002.0,2019.0,1660974.0,-75.55909651858829,6.208917926281267,3.0,1.0,0.0,0.0,189.0
1.0,3.0,2.0,724499.0,2019.0,1658722.0,-75.59704112084728,6.243843211350009,7.0,0.0,1.0,0.0,114.0
5.0,6.0,3.0,713976.0,2019.0,1662560.0,-75.57874270040966,6.213812558410921,0.0,0.0,2.0,4.0,0.0
16.0,5.0,2.0,727225.0,2019.0,1660704.0,-75.59823027011021,6.233351309142122,11.0,1.0,0.0,0.0,17.0
16.0,5.0,3.0,710596.0,2019.0,1663765.0,-75.57684016285906,6.2324695156278835,11.0,0.0,0.0,1.0,39.0
27.0,4.0,1.0,716322.0,2019.0,1658077.0,-75.5453282595082,6.271175613717069,5.0,0.0,0.0,0.0,219.0
2.0,6.0,4.0,713929.0,2019.0,1665706.0,-75.56515743073602,6.297382855422767,12.0,0.0,0.0,4.0,62.0
11.0,0.0,4.0,717477.0,2019.0,1667097.0,-75.57196870903934,6.211200267870862,3.0,1.0,0.0,0.0,4.0
14.0,4.0,7.0,736328.0,2019.0,1678060.0,-75.56024396194118,6.282155969535028,10.0,0.0,2.0,1.0,222.0
20.0,0.0,6.0,713986.0,2019.0,1675541.0,-75.56706247578809,6.29175606177316,12.0,1.0,0.0,0.0,80.0
16.0,5.0,2.0,722087.0,2019.0,1660698.0,-75.58031131015478,6.1948117046760425,3.0,1.0,1.0,0.0,65.0
