X,Y,OBJECTID,RADICADO,DIA,PERIODO,CBML,DIA_SEMANA,MES,NUM_COMUNA,NUM_GRAVEDAD,NUM_DISENO,NUM_CLASE,group
-75.54494389911248,6.264642141239227,739415.0,1683409.0,20.0,2019.0,309.0,2.0,8.0,3.0,3.0,1.0,2.0,0
-75.5745277806841,6.246080173045852,738235.0,1676790.0,2.0,2019.0,1007.0,2.0,7.0,10.0,6.0,2.0,1.0,0
-75.58136224433558,6.214706947332928,728397.0,1669792.0,6.0,2019.0,1507.0,1.0,5.0,15.0,1.0,1.0,2.0,0
-75.57985789147548,6.308104280326461,725145.0,1666885.0,10.0,2019.0,602.0,3.0,4.0,6.0,1.0,1.0,1.0,0
-75.57426880523029,6.232973754686369,731603.0,1681862.0,11.0,2019.0,1012.0,7.0,8.0,10.0,1.0,1.0,1.0,0
-75.54907503836726,6.268662397892673,740202.0,1680455.0,31.0,2019.0,305.0,3.0,7.0,3.0,1.0,1.0,1.0,0
-75.59205213127586,6.231577651713143,727238.0,1664508.0,21.0,2019.0,1602.0,4.0,3.0,16.0,1.0,1.0,6.0,0
-75.57825418895484,6.225875542863934,715724.0,1671160.0,16.0,2019.0,1504.0,4.0,5.0,15.0,1.0,1.0,6.0,0
-75.58935715140282,6.244528620115488,737729.0,1681982.0,10.0,2019.0,1107.0,6.0,8.0,11.0,1.0,2.0,1.0,0
-75.58287039501938,6.2929705279882935,737816.0,1676497.0,1.0,2019.0,608.0,1.0,7.0,6.0,2.0,1.0,1.0,0
-75.57556407118695,6.27110119384733,711802.0,1675032.0,18.0,2019.0,517.0,2.0,6.0,5.0,1.0,1.0,1.0,0
-75.55254107758391,6.304358971465932,738995.0,1685209.0,2.0,2019.0,204.0,1.0,9.0,2.0,1.0,1.0,2.0,0
-75.57482523521695,6.214874630885581,713951.0,1671449.0,20.0,2019.0,1403.0,1.0,5.0,14.0,1.0,2.0,1.0,0
-75.54747279504211,6.302218406633549,712468.0,1671244.0,17.0,2019.0,103.0,5.0,5.0,1.0,2.0,1.0,2.0,0
-75.58143472017682,6.250106898717227,732817.0,1682753.0,13.0,2019.0,1103.0,2.0,8.0,11.0,1.0,2.0,1.0,0
-75.5644230168092,6.233807278919572,730847.0,1683548.0,21.0,2019.0,912.0,3.0,8.0,9.0,3.0,1.0,4.0,0
-75.58606625904699,6.206752611350878,716010.0,1671604.0,21.0,2019.0,1509.0,2.0,5.0,15.0,2.0,2.0,1.0,0
-75.57608956798606,6.289733593971876,712089.0,1656066.0,8.0,2019.0,605.0,2.0,1.0,6.0,1.0,2.0,1.0,0
-75.58046807208446,6.2480480512464975,733627.0,1685779.0,3.0,2019.0,1103.0,2.0,9.0,11.0,1.0,1.0,1.0,0
-75.5679369957745,6.263095323018426,716904.0,1663588.0,14.0,2019.0,1004.0,4.0,3.0,10.0,1.0,2.0,1.0,0
-75.58245376226951,6.213749164608926,731746.0,1681467.0,6.0,2019.0,1507.0,2.0,8.0,15.0,1.0,2.0,1.0,0
-75.57833683056484,6.239316009203261,723343.0,1673522.0,6.0,2019.0,1621.0,4.0,6.0,16.0,1.0,1.0,1.0,0
-75.56639587850172,6.264320765537338,718959.0,1657865.0,26.0,2019.0,407.0,6.0,1.0,4.0,2.0,1.0,1.0,0
-75.57443139889763,6.231883651761104,722606.0,1676343.0,30.0,2019.0,1012.0,7.0,6.0,10.0,1.0,1.0,1.0,0
-75.5700139152738,6.240126543537707,738097.0,1680721.0,2.0,2019.0,1013.0,5.0,8.0,10.0,1.0,1.0,1.0,0
-75.5704185705639,6.25862054084402,734101.0,1684426.0,29.0,2019.0,1003.0,4.0,8.0,10.0,1.0,1.0,1.0,0
-75.59430744005974,6.225949385466674,721644.0,1667235.0,14.0,2019.0,1605.0,7.0,4.0,16.0,1.0,1.0,2.0,0
-75.57322566493885,6.263057295973287,734957.0,1688833.0,27.0,2019.0,701.0,5.0,9.0,7.0,1.0,1.0,6.0,0
-75.56578014114397,6.247567146644322,710969.0,1667110.0,13.0,2019.0,1019.0,6.0,4.0,10.0,1.0,1.0,1.0,0
-75.5823254861457,6.213843099359251,711398.0,1676189.0,27.0,2019.0,1507.0,4.0,6.0,15.0,1.0,1.0,1.0,0
-75.59816726660172,6.2313470406617855,729302.0,1660020.0,12.0,2019.0,1603.0,2.0,2.0,16.0,1.0,1.0,2.0,0
-75.58093462024124,6.248545082368082,714504.0,1671986.0,21.0,2019.0,1103.0,2.0,5.0,11.0,1.0,2.0,1.0,0
-75.5723550685229,6.280477754462629,729365.0,1667795.0,19.0,2019.0,516.0,5.0,4.0,5.0,1.0,1.0,2.0,0
-75.58343797710856,6.205663243130206,710664.0,1673318.0,2.0,2019.0,1509.0,7.0,6.0,15.0,2.0,2.0,1.0,0
-75.56110093631949,6.242842854819031,713776.0,1668745.0,23.0,2019.0,1015.0,2.0,4.0,10.0,2.0,2.0,1.0,0
-75.56655309639822,6.297649727570182,711332.0,1660816.0,18.0,2019.0,508.0,1.0,2.0,5.0,1.0,2.0,1.0,0
-75.54764313469899,6.23820328807965,735902.0,1678564.0,18.0,2019.0,905.0,4.0,7.0,9.0,1.0,1.0,6.0,0
-75.57160253639988,6.265110048500303,709576.0,1656509.0,12.0,2019.0,406.0,6.0,1.0,4.0,1.0,2.0,1.0,0
-75.59529962227664,6.2694729599349595,735896.0,1676772.0,3.0,2019.0,1114.0,3.0,7.0,11.0,2.0,2.0,1.0,0
-75.5753211017513,6.242483406514541,719009.0,1671512.0,18.0,2019.0,1010.0,6.0,5.0,10.0,1.0,2.0,1.0,0
-75.569751289908,6.25955759224968,714763.0,1670585.0,13.0,2019.0,1003.0,1.0,5.0,10.0,3.0,2.0,1.0,0
-75.57160253639988,6.265110048500303,717416.0,1672344.0,27.0,2019.0,406.0,1.0,5.0,4.0,1.0,1.0,4.0,0
-75.58413105083409,6.2926249567211,725967.0,1667817.0,16.0,2019.0,608.0,2.0,4.0,6.0,2.0,1.0,1.0,0
-75.57297259261462,6.256310125088878,729968.0,1677726.0,11.0,2019.0,1006.0,4.0,7.0,10.0,1.0,1.0,6.0,0
-75.59641000230229,6.235022913737737,740971.0,1686504.0,10.0,2019.0,1603.0,2.0,9.0,16.0,1.0,2.0,1.0,0
-75.56420469750827,6.276754488823338,718735.0,1656802.0,17.0,2019.0,404.0,4.0,1.0,4.0,3.0,1.0,4.0,0
-75.58311083759784,6.212601635321529,728925.0,1669669.0,3.0,2019.0,1507.0,5.0,5.0,15.0,1.0,2.0,1.0,0
-75.60892847557248,6.229557594988828,717974.0,1674023.0,9.0,2019.0,1615.0,7.0,6.0,16.0,2.0,1.0,1.0,0
-75.57207104525858,6.243283723274927,723846.0,1675389.0,21.0,2019.0,1011.0,5.0,6.0,10.0,3.0,1.0,6.0,0
-75.60400358785337,6.2625132126615775,719903.0,1659633.0,7.0,2019.0,1213.0,4.0,2.0,12.0,1.0,2.0,1.0,0
-75.5639593505797,6.254674674584777,721625.0,1670939.0,13.0,2019.0,1018.0,1.0,5.0,10.0,1.0,2.0,1.0,0
-75.5938974860657,6.2720045516088785,713702.0,1658616.0,2.0,2019.0,712.0,6.0,2.0,7.0,1.0,1.0,3.0,0
-75.56935562086056,6.243386453008733,718954.0,1662944.0,7.0,2019.0,1013.0,4.0,3.0,10.0,1.0,1.0,2.0,0
-75.58734389016578,6.232419992982916,725324.0,1675926.0,26.0,2019.0,1601.0,3.0,6.0,16.0,1.0,1.0,1.0,0
-75.58716397049322,6.229058482222768,714129.0,1674627.0,15.0,2019.0,1506.0,6.0,6.0,15.0,2.0,1.0,1.0,0
-75.5648154523748,6.272931093207237,740526.0,1688656.0,26.0,2019.0,415.0,4.0,9.0,4.0,1.0,2.0,1.0,0
-75.57707080877876,6.2756648814487015,727781.0,1672801.0,31.0,2019.0,519.0,5.0,5.0,5.0,1.0,1.0,3.0,0
-75.59682941552015,6.2626604225113,727549.0,1663333.0,8.0,2019.0,1113.0,5.0,3.0,11.0,1.0,2.0,1.0,0
-75.5796701672468,6.1998399426711925,727438.0,1663176.0,11.0,2019.0,1422.0,1.0,3.0,14.0,1.0,1.0,3.0,0
-75.58311083759784,6.212601635321529,735185.0,1683215.0,16.0,2019.0,1507.0,5.0,8.0,15.0,2.0,2.0,1.0,0
-75.57613354768678,6.2465696827779675,729334.0,1656577.0,15.0,2019.0,1008.0,2.0,1.0,10.0,1.0,1.0,4.0,0
-75.55347798322202,6.294483453088972,737494.0,1682495.0,13.0,2019.0,207.0,2.0,8.0,2.0,1.0,1.0,2.0,0
-75.59631718473109,6.23287942356164,732991.0,1681968.0,8.0,2019.0,1603.0,4.0,8.0,16.0,1.0,2.0,1.0,0
-75.5813773129467,6.225732705463235,735948.0,1677132.0,6.0,2019.0,1503.0,6.0,7.0,15.0,2.0,2.0,1.0,0
-75.60012407268006,6.2426396373714015,732624.0,1681909.0,11.0,2019.0,1109.0,7.0,8.0,11.0,3.0,1.0,4.0,0
-75.64496992610418,6.1748553401581345,730911.0,1681227.0,3.0,2019.0,8000.0,6.0,8.0,20.0,1.0,2.0,1.0,0
-75.57851744211234,6.240020347675178,722327.0,1674614.0,15.0,2019.0,1105.0,6.0,6.0,11.0,3.0,1.0,6.0,0
-75.55687309966427,6.254109585105172,731482.0,1687667.0,19.0,2019.0,803.0,4.0,9.0,8.0,3.0,1.0,3.0,0
-75.56633809903768,6.2468139837548975,729308.0,1673364.0,5.0,2019.0,1019.0,3.0,6.0,10.0,1.0,1.0,4.0,0
-75.54305344865939,6.27011299793413,725972.0,1664315.0,21.0,2019.0,305.0,4.0,3.0,3.0,3.0,1.0,2.0,0
-75.58336606103812,6.244195360944072,728885.0,1662127.0,2.0,2019.0,1105.0,6.0,3.0,11.0,2.0,1.0,1.0,0
-75.55116420058765,6.2659354886370275,717972.0,1656943.0,18.0,2019.0,308.0,5.0,1.0,3.0,1.0,1.0,2.0,0
-75.58306243803818,6.239497038636366,735212.0,1677241.0,8.0,2019.0,1105.0,1.0,7.0,11.0,3.0,1.0,1.0,0
-75.57392841971445,6.249859552613582,719154.0,1675200.0,18.0,2019.0,1007.0,2.0,6.0,10.0,1.0,2.0,1.0,0
-75.5648154523748,6.272931093207237,729026.0,1656592.0,15.0,2019.0,415.0,2.0,1.0,4.0,1.0,2.0,1.0,0
-75.59308321627418,6.208377398115503,711856.0,1660116.0,14.0,2019.0,1501.0,4.0,2.0,15.0,1.0,1.0,4.0,0
-75.64456950669158,6.173157871488159,715108.0,1671084.0,17.0,2019.0,8000.0,5.0,5.0,20.0,1.0,1.0,3.0,0
-75.57539459046613,6.239974403102101,717888.0,1656039.0,9.0,2019.0,1011.0,3.0,1.0,10.0,3.0,1.0,4.0,0
-75.58838003818305,6.2877064067663655,713376.0,1665349.0,30.0,2019.0,712.0,6.0,3.0,7.0,1.0,1.0,4.0,0
-75.59989543203774,6.245601401350234,737577.0,1680404.0,31.0,2019.0,1111.0,3.0,7.0,11.0,1.0,1.0,2.0,0
-75.65723941350765,6.182305214738087,726560.0,1668661.0,28.0,2019.0,8000.0,7.0,4.0,20.0,1.0,2.0,1.0,0
-75.56494455904014,6.272203154473188,709406.0,1655881.0,6.0,2019.0,416.0,7.0,1.0,4.0,1.0,1.0,1.0,0
-75.56660119998745,6.281176090507637,725166.0,1659799.0,11.0,2019.0,404.0,1.0,2.0,4.0,1.0,1.0,1.0,0
-75.55402234815733,6.2727932950041785,732555.0,1688943.0,28.0,2019.0,303.0,6.0,9.0,3.0,2.0,1.0,1.0,0
-75.55541422591557,6.263734227315236,731501.0,1683546.0,21.0,2019.0,307.0,3.0,8.0,3.0,2.0,3.0,2.0,0
-75.58800540596673,6.278601222383196,719235.0,1662003.0,28.0,2019.0,715.0,4.0,2.0,7.0,3.0,1.0,6.0,0
-75.5621591989197,6.2445534088935,718665.0,1659170.0,4.0,2019.0,1015.0,1.0,2.0,10.0,1.0,2.0,1.0,0
-75.57139260593594,6.260580051853652,709848.0,1675725.0,21.0,2019.0,1004.0,5.0,6.0,10.0,2.0,2.0,1.0,0
-75.57336410801786,6.2762993238647775,713060.0,1676026.0,27.0,2019.0,516.0,4.0,6.0,5.0,2.0,1.0,6.0,0
-75.57617993727206,6.26963816158376,721518.0,1670759.0,14.0,2019.0,519.0,2.0,5.0,5.0,1.0,2.0,1.0,0
-75.59510004122998,6.211036902691381,731259.0,1678977.0,20.0,2019.0,1607.0,6.0,7.0,16.0,1.0,2.0,1.0,0
-75.57354066587075,6.2334108739094365,728729.0,1665234.0,28.0,2019.0,1012.0,4.0,3.0,10.0,1.0,1.0,1.0,0
-75.57384520213395,6.2704200263233005,713962.0,1671573.0,20.0,2019.0,517.0,1.0,5.0,5.0,1.0,1.0,3.0,0
-75.63109102655798,6.279334826747923,718486.0,1659239.0,6.0,2019.0,6000.0,3.0,2.0,21.0,1.0,2.0,1.0,0
-75.57547012200881,6.2985214871327475,734707.0,1683374.0,15.0,2019.0,604.0,4.0,8.0,6.0,3.0,1.0,4.0,0
-75.55847200273267,6.284651482624392,712895.0,1665478.0,30.0,2019.0,402.0,6.0,3.0,4.0,2.0,2.0,1.0,0
-75.5634774699291,6.282074714240438,709503.0,1671743.0,22.0,2019.0,413.0,3.0,5.0,4.0,1.0,1.0,3.0,0
-75.62106948987699,6.258542272048963,740137.0,1687111.0,15.0,2019.0,1318.0,7.0,9.0,13.0,3.0,1.0,6.0,0
-75.56817956219307,6.2466760178884515,732637.0,1681408.0,6.0,2019.0,1013.0,2.0,8.0,10.0,1.0,1.0,2.0,0
-75.57062783870845,6.2446871836881925,720977.0,1659662.0,8.0,2019.0,1007.0,5.0,2.0,10.0,2.0,2.0,1.0,0
-75.5579739380035,6.282164442725811,717971.0,1673625.0,7.0,2019.0,413.0,5.0,6.0,4.0,1.0,1.0,1.0,0
-75.65818352453098,6.185682659146898,718452.0,1669544.0,1.0,2019.0,8000.0,3.0,5.0,20.0,2.0,2.0,1.0,0
-75.56024807342115,6.256526233903934,715682.0,1672498.0,22.0,2019.0,803.0,3.0,5.0,8.0,2.0,2.0,1.0,0
-75.57678116249393,6.220071957274562,742213.0,1684440.0,28.0,2019.0,1403.0,3.0,8.0,14.0,1.0,1.0,1.0,0
-75.59131929470115,6.199111729738991,712732.0,1673413.0,1.0,2019.0,1511.0,6.0,6.0,15.0,1.0,2.0,1.0,0
-75.57498644929805,6.264761303618183,714211.0,1672982.0,2.0,2019.0,517.0,7.0,6.0,5.0,1.0,1.0,1.0,0
-75.5691523810399,6.280594412142126,724348.0,1662030.0,1.0,2019.0,512.0,5.0,3.0,5.0,1.0,1.0,4.0,0
-75.5797264737277,6.204062021920329,710663.0,1674350.0,11.0,2019.0,1509.0,2.0,6.0,15.0,3.0,2.0,1.0,0
-75.56631549389193,6.3060381102205225,727042.0,1661795.0,27.0,2019.0,505.0,3.0,2.0,5.0,1.0,1.0,4.0,0
-75.57457795094321,6.25752061713504,717966.0,1667972.0,17.0,2019.0,1006.0,3.0,4.0,10.0,1.0,2.0,1.0,0
-75.5639593505797,6.254674674584777,727070.0,1667555.0,16.0,2019.0,1018.0,2.0,4.0,10.0,1.0,2.0,1.0,0
-75.5700377707857,6.212847192880237,713790.0,1664666.0,23.0,2019.0,1405.0,6.0,3.0,14.0,1.0,2.0,1.0,0
-75.5645669953918,6.274628441570598,718824.0,1672457.0,28.0,2019.0,405.0,2.0,5.0,4.0,1.0,1.0,6.0,0
-75.60028787700638,6.288424007815429,733761.0,1681180.0,5.0,2019.0,724.0,1.0,8.0,7.0,1.0,1.0,2.0,0
-75.57023604522463,6.21126384279362,709967.0,1659606.0,10.0,2019.0,1419.0,7.0,2.0,14.0,1.0,2.0,1.0,0
-75.61215215247029,6.258533563168283,729394.0,1661176.0,22.0,2019.0,1308.0,5.0,2.0,13.0,3.0,1.0,6.0,0
-75.55644944431651,6.239090734210322,733796.0,1680450.0,31.0,2019.0,907.0,3.0,7.0,9.0,2.0,1.0,2.0,0
-75.55983540194319,6.291611304139497,722740.0,1659427.0,8.0,2019.0,211.0,5.0,2.0,2.0,1.0,1.0,1.0,0
-75.57900573705734,6.28026833154154,727650.0,1669426.0,1.0,2019.0,709.0,3.0,5.0,7.0,1.0,2.0,1.0,0
-75.54863000604982,6.271049430371796,719593.0,1656165.0,10.0,2019.0,304.0,4.0,1.0,3.0,3.0,1.0,6.0,0
-75.5704432263211,6.257818741200112,710014.0,1667892.0,15.0,2019.0,1003.0,1.0,4.0,10.0,1.0,2.0,1.0,0
-75.59681323936651,6.268536910558172,739701.0,1681030.0,3.0,2019.0,1201.0,6.0,8.0,12.0,1.0,2.0,1.0,0
-75.57322426684219,6.260352025412708,723295.0,1659491.0,8.0,2019.0,1004.0,5.0,2.0,10.0,1.0,1.0,1.0,0
-75.55010123259987,6.2384951890895275,721941.0,1656424.0,11.0,2019.0,908.0,5.0,1.0,9.0,1.0,1.0,1.0,0
-75.563484435363,6.2788813486399375,722666.0,1663803.0,15.0,2019.0,413.0,5.0,3.0,4.0,1.0,1.0,2.0,0
-75.56371381496501,6.245391918337103,711421.0,1661394.0,24.0,2019.0,1015.0,7.0,2.0,10.0,1.0,1.0,2.0,0
-75.57248293352998,6.238170336628741,736812.0,1688655.0,26.0,2019.0,1011.0,4.0,9.0,10.0,1.0,1.0,1.0,0
-75.56633809903768,6.2468139837548975,709900.0,1667830.0,17.0,2019.0,1019.0,3.0,4.0,10.0,1.0,2.0,1.0,0
-75.57499428068395,6.2632674560175765,714715.0,1657174.0,19.0,2019.0,701.0,6.0,1.0,7.0,3.0,1.0,1.0,0
-75.59302128030963,6.273389147204995,731550.0,1682867.0,16.0,2019.0,705.0,5.0,8.0,7.0,1.0,1.0,3.0,0
-75.60875187183109,6.223161114711632,729817.0,1689269.0,29.0,2019.0,1612.0,7.0,9.0,16.0,1.0,2.0,1.0,0
-75.59443360460675,6.273550894458393,723742.0,1672097.0,25.0,2019.0,717.0,6.0,5.0,7.0,2.0,1.0,3.0,0
-75.61453573052732,6.234585768892531,722322.0,1660599.0,17.0,2019.0,1616.0,7.0,2.0,16.0,1.0,1.0,3.0,0
-75.64138523581941,6.173594455173106,725982.0,1661601.0,25.0,2019.0,8000.0,1.0,2.0,20.0,1.0,2.0,1.0,0
-75.57126971214973,6.251161238503013,725922.0,1665867.0,2.0,2019.0,1006.0,2.0,4.0,10.0,1.0,2.0,1.0,0
-75.60399857922543,6.280167354756651,722955.0,1674663.0,15.0,2019.0,718.0,6.0,6.0,7.0,1.0,1.0,4.0,0
-75.54907503836726,6.268662397892673,727368.0,1670190.0,9.0,2019.0,305.0,4.0,5.0,3.0,3.0,1.0,4.0,0
-75.55123479301194,6.295924089313865,737754.0,1685803.0,7.0,2019.0,207.0,6.0,9.0,2.0,2.0,1.0,1.0,0
-75.64263470511082,6.184224962739699,728292.0,1671361.0,19.0,2019.0,8000.0,7.0,5.0,20.0,3.0,1.0,4.0,0
-75.59068592304598,6.239206431456728,719756.0,1664416.0,20.0,2019.0,1620.0,3.0,3.0,16.0,1.0,1.0,1.0,0
-75.57995653272927,6.272729004340423,714566.0,1662614.0,4.0,2019.0,519.0,1.0,3.0,5.0,1.0,2.0,1.0,0
-75.5704679085637,6.293477613668338,715655.0,1662079.0,1.0,2019.0,511.0,5.0,3.0,5.0,1.0,1.0,2.0,0
-75.58935715140282,6.244528620115488,717007.0,1667629.0,17.0,2019.0,1107.0,3.0,4.0,11.0,1.0,1.0,1.0,0
-75.56299801307634,6.249631987626147,716118.0,1675214.0,18.0,2019.0,1019.0,2.0,6.0,10.0,2.0,2.0,1.0,0
-75.57901545890185,6.2419568034938475,729169.0,1664923.0,25.0,2019.0,1105.0,1.0,3.0,11.0,1.0,2.0,1.0,0
-75.57690689075638,6.246843049576563,736890.0,1686652.0,11.0,2019.0,1008.0,3.0,9.0,10.0,1.0,2.0,1.0,0
-75.57475569347984,6.196434331199177,711338.0,1676712.0,29.0,2019.0,1414.0,6.0,6.0,14.0,1.0,2.0,1.0,0
-75.5790433641439,6.211201571960982,712417.0,1669062.0,30.0,2019.0,1507.0,2.0,4.0,15.0,1.0,2.0,1.0,0
-75.5695233614306,6.291661934587838,733491.0,1683063.0,17.0,2019.0,511.0,6.0,8.0,5.0,3.0,1.0,1.0,0
-75.59066452092587,6.267060666557744,740075.0,1688484.0,25.0,2019.0,1114.0,3.0,9.0,11.0,2.0,1.0,1.0,0
-75.60521739936112,6.250928661517199,723001.0,1665436.0,31.0,2019.0,1204.0,7.0,3.0,12.0,1.0,2.0,1.0,0
-75.5537046661206,6.282198904136758,719574.0,1665519.0,30.0,2019.0,412.0,6.0,3.0,4.0,1.0,1.0,4.0,0
-75.60167511863865,6.240728827936042,731776.0,1684205.0,23.0,2019.0,1109.0,5.0,8.0,11.0,2.0,2.0,1.0,0
-75.54434354587174,6.287777678331244,739420.0,1685800.0,7.0,2019.0,108.0,6.0,9.0,1.0,1.0,1.0,1.0,0
-75.57280517068268,6.237403338320763,732166.0,1681450.0,7.0,2019.0,1012.0,3.0,8.0,10.0,2.0,2.0,1.0,0
-75.57489865005587,6.289325983062699,727872.0,1673865.0,9.0,2019.0,511.0,7.0,6.0,5.0,3.0,1.0,4.0,0
-75.56917864641095,6.299435748229342,715983.0,1668472.0,25.0,2019.0,509.0,4.0,4.0,5.0,1.0,1.0,2.0,0
-75.55388089665534,6.245324001332139,738229.0,1685493.0,4.0,2019.0,809.0,3.0,9.0,8.0,1.0,1.0,3.0,0
-75.58589008007556,6.280999205372763,721448.0,1657715.0,23.0,2019.0,707.0,3.0,1.0,7.0,1.0,2.0,1.0,0
-75.59179333601729,6.269303641512145,726756.0,1661566.0,24.0,2019.0,703.0,7.0,2.0,7.0,2.0,2.0,1.0,0
-75.57498644929805,6.264761303618183,710840.0,1674574.0,15.0,2019.0,517.0,6.0,6.0,5.0,2.0,1.0,1.0,0
-75.59017100121444,6.2604603328478845,738191.0,1686770.0,13.0,2019.0,1115.0,5.0,9.0,11.0,3.0,1.0,6.0,0
-75.5826593949787,6.233301075063138,727077.0,1655789.0,4.0,2019.0,1621.0,5.0,1.0,16.0,2.0,2.0,1.0,0
-75.54970873348435,6.281079774826425,737219.0,1682624.0,8.0,2019.0,302.0,4.0,8.0,3.0,1.0,1.0,2.0,0
-75.58464304556554,6.210107404592318,733412.0,1687015.0,14.0,2019.0,1507.0,6.0,9.0,15.0,1.0,2.0,1.0,0
-75.63277654168931,6.280493601039916,716457.0,1655879.0,6.0,2019.0,6000.0,7.0,1.0,21.0,2.0,2.0,1.0,0
-75.55854072073593,6.235408489208098,733537.0,1682965.0,16.0,2019.0,911.0,5.0,8.0,9.0,1.0,1.0,2.0,0
-75.56772413345107,6.244977677626662,737807.0,1684163.0,26.0,2019.0,1013.0,1.0,8.0,10.0,1.0,1.0,3.0,0
-75.59968961696642,6.237176871093996,735421.0,1676762.0,2.0,2019.0,1620.0,2.0,7.0,16.0,1.0,2.0,1.0,0
-75.64350201870803,6.1728081654034295,710070.0,1673603.0,5.0,2019.0,8000.0,3.0,6.0,20.0,1.0,2.0,1.0,0
-75.62528582409519,6.256327704510348,728573.0,1661330.0,23.0,2019.0,1316.0,6.0,2.0,13.0,2.0,1.0,1.0,0
-75.59540343977766,6.233773489390027,738822.0,1685216.0,31.0,2019.0,1603.0,6.0,8.0,16.0,1.0,2.0,1.0,0
-75.5704267509131,6.203015405371434,711413.0,1662668.0,4.0,2019.0,1416.0,1.0,3.0,14.0,1.0,2.0,1.0,0
-75.55233768630406,6.270713768462372,732503.0,1683361.0,20.0,2019.0,303.0,2.0,8.0,3.0,2.0,1.0,1.0,0
-75.58386706462298,6.245678794071759,720199.0,1670715.0,13.0,2019.0,1104.0,1.0,5.0,11.0,1.0,1.0,1.0,0
-75.58339802295377,6.289785822975683,713634.0,1676156.0,28.0,2019.0,607.0,5.0,6.0,6.0,3.0,1.0,6.0,0
-75.601635534766,6.252186633458147,741434.0,1683526.0,21.0,2019.0,1203.0,3.0,8.0,12.0,1.0,1.0,6.0,0
-75.57061625555437,6.276081123875643,730409.0,1680866.0,4.0,2019.0,516.0,7.0,8.0,5.0,3.0,1.0,6.0,0
-75.55402234815733,6.2727932950041785,741198.0,1683055.0,19.0,2019.0,303.0,1.0,8.0,3.0,1.0,1.0,2.0,0
-75.58306243803818,6.239497038636366,734876.0,1682096.0,10.0,2019.0,1105.0,6.0,8.0,11.0,1.0,1.0,1.0,0
-75.58550611607302,6.216869915199468,731144.0,1678675.0,18.0,2019.0,1507.0,4.0,7.0,15.0,1.0,2.0,1.0,0
-75.57825418895484,6.225875542863934,723174.0,1658863.0,3.0,2019.0,1504.0,7.0,2.0,15.0,2.0,1.0,2.0,0
-75.58270890117147,6.291899870468298,715314.0,1675736.0,22.0,2019.0,606.0,6.0,6.0,6.0,1.0,2.0,1.0,0
-75.56599194504949,6.266280107846542,734184.0,1687594.0,18.0,2019.0,407.0,3.0,9.0,4.0,1.0,1.0,1.0,0
-75.58253442116856,6.248530928157394,722866.0,1670382.0,11.0,2019.0,1103.0,6.0,5.0,11.0,1.0,2.0,1.0,0
-75.55479984319237,6.2746842153806295,733573.0,1679855.0,27.0,2019.0,410.0,6.0,7.0,4.0,2.0,1.0,1.0,0
-75.56068637935977,6.228406123331271,726954.0,1662064.0,1.0,2019.0,9140040010.0,5.0,3.0,9.0,1.0,2.0,1.0,0
-75.57310863904057,6.290088758532431,736371.0,1676578.0,2.0,2019.0,511.0,2.0,7.0,5.0,2.0,1.0,1.0,0
-75.56994280345978,6.295116385162669,723916.0,1672796.0,29.0,2019.0,509.0,3.0,5.0,5.0,2.0,1.0,1.0,0
-75.60221768629533,6.231406617572975,711276.0,1673235.0,1.0,2019.0,1603.0,6.0,6.0,16.0,3.0,2.0,1.0,0
-75.55510853494566,6.246996331859362,737664.0,1687053.0,13.0,2019.0,1016.0,5.0,9.0,10.0,1.0,2.0,1.0,0
-75.61813321532902,6.25886758142333,724325.0,1674166.0,10.0,2019.0,1319.0,1.0,6.0,13.0,1.0,2.0,1.0,0
-75.58946635145605,6.201234160322298,710473.0,1667561.0,17.0,2019.0,1511.0,3.0,4.0,15.0,1.0,2.0,1.0,0
-75.56633931336349,6.293876868382418,731236.0,1688509.0,25.0,2019.0,510.0,3.0,9.0,5.0,1.0,1.0,6.0,0
-75.60880418265963,6.2795390256150485,711832.0,1659336.0,7.0,2019.0,718.0,4.0,2.0,7.0,1.0,2.0,1.0,0
-75.55172875032659,6.274141719478098,720135.0,1675002.0,16.0,2019.0,303.0,7.0,6.0,3.0,2.0,1.0,1.0,0
-75.5623056148315,6.250609892455881,725328.0,1660025.0,12.0,2019.0,1018.0,2.0,2.0,10.0,1.0,1.0,1.0,0
-75.64264164397798,6.184110418945428,739887.0,1676909.0,4.0,2019.0,8000.0,4.0,7.0,20.0,5.0,1.0,1.0,0
-75.58477903701905,6.206210775611218,721998.0,1661222.0,22.0,2019.0,1509.0,5.0,2.0,15.0,1.0,2.0,1.0,0
-75.55913653750278,6.208938448588397,733842.0,1687821.0,20.0,2019.0,1406.0,5.0,9.0,14.0,1.0,1.0,4.0,0
-75.57895924879591,6.2717103515867985,723195.0,1663201.0,11.0,2019.0,519.0,1.0,3.0,5.0,1.0,2.0,1.0,0
-75.54384864813834,6.232575185936601,735491.0,1683864.0,23.0,2019.0,904.0,5.0,8.0,9.0,2.0,1.0,1.0,0
-75.56603092391055,6.201126969200544,718116.0,1665294.0,29.0,2019.0,1417.0,5.0,3.0,14.0,1.0,1.0,2.0,0
-75.56608298867934,6.294644495429701,715043.0,1664637.0,24.0,2019.0,510.0,7.0,3.0,5.0,1.0,1.0,1.0,0
-75.55427625669,6.293526174252003,721155.0,1675193.0,15.0,2019.0,207.0,6.0,6.0,2.0,1.0,2.0,1.0,0
